report_date,Commodity,Value,Week of Year,Year,IndexbyYear,RowCount,RankbyCommodity,CommodityRowCount,PercentRankPorkColumn,YearOffset,StartOfWeek,EndOfWeek
2017-01-19 00:00:00.000,"Carcass",78.9,"44",2017,13,29520,1231,1258,0.021462639109697923,8,2017-01-15 00:00:00.000,2017-01-20 00:00:00.000
2017-01-18 00:00:00.000,"Carcass",78.84,"43",2017,12,29520,1231,1258,0.021462639109697923,8,2017-01-15 00:00:00.000,2017-01-20 00:00:00.000
2017-01-17 00:00:00.000,"Carcass",80.53,"42",2017,11,29520,1203,1258,0.043720190779014345,8,2017-01-15 00:00:00.000,2017-01-20 00:00:00.000
2017-01-16 00:00:00.000,"Carcass",79.94,"41",2017,10,29520,1219,1258,0.031001589825119247,8,2017-01-15 00:00:00.000,2017-01-20 00:00:00.000
2017-01-13 00:00:00.000,"Carcass",80.54,"35",2017,9,29520,1203,1258,0.043720190779014345,8,2017-01-08 00:00:00.000,2017-01-13 00:00:00.000
2017-01-12 00:00:00.000,"Carcass",79.37,"34",2017,8,29520,1222,1258,0.02861685214626386,8,2017-01-08 00:00:00.000,2017-01-13 00:00:00.000
2017-01-11 00:00:00.000,"Carcass",80.68,"33",2017,7,29520,1200,1258,0.046104928457869621,8,2017-01-08 00:00:00.000,2017-01-13 00:00:00.000
2017-01-10 00:00:00.000,"Carcass",78.22,"32",2017,6,29520,1241,1258,0.013513513513513487,8,2017-01-08 00:00:00.000,2017-01-13 00:00:00.000
2017-01-09 00:00:00.000,"Carcass",79.86,"31",2017,5,29520,1219,1258,0.031001589825119247,8,2017-01-08 00:00:00.000,2017-01-13 00:00:00.000
2017-01-06 00:00:00.000,"Carcass",79.01,"25",2017,4,29520,1229,1258,0.02305246422893481,8,2017-01-01 00:00:00.000,2017-01-06 00:00:00.000
2017-01-05 00:00:00.000,"Carcass",79.57,"24",2017,3,29520,1221,1258,0.029411764705882359,8,2017-01-01 00:00:00.000,2017-01-06 00:00:00.000
2017-01-04 00:00:00.000,"Carcass",79.31,"23",2017,2,29520,1223,1258,0.027821939586645472,8,2017-01-01 00:00:00.000,2017-01-06 00:00:00.000
2017-01-03 00:00:00.000,"Carcass",80.54,"22",2017,1,29520,1203,1258,0.043720190779014345,8,2017-01-01 00:00:00.000,2017-01-06 00:00:00.000
2018-12-31 00:00:00.000,"Carcass",70.19,"531",2018,254,29520,1259,1258,-0.00079491255961849916,7,2018-12-30 00:00:00.000,2019-01-04 00:00:00.000
2018-12-28 00:00:00.000,"Carcass",70.46,"525",2018,253,29520,1259,1258,-0.00079491255961849916,7,2018-12-23 00:00:00.000,2018-12-28 00:00:00.000
2018-12-27 00:00:00.000,"Carcass",70.44,"524",2018,252,29520,1259,1258,-0.00079491255961849916,7,2018-12-23 00:00:00.000,2018-12-28 00:00:00.000
2018-12-26 00:00:00.000,"Carcass",70.63,"523",2018,251,29520,1259,1258,-0.00079491255961849916,7,2018-12-23 00:00:00.000,2018-12-28 00:00:00.000
2018-12-21 00:00:00.000,"Carcass",71.32,"515",2018,250,29520,1259,1258,-0.00079491255961849916,7,2018-12-16 00:00:00.000,2018-12-21 00:00:00.000
2018-12-20 00:00:00.000,"Carcass",70.59,"514",2018,249,29520,1259,1258,-0.00079491255961849916,7,2018-12-16 00:00:00.000,2018-12-21 00:00:00.000
2018-12-19 00:00:00.000,"Carcass",69.77,"513",2018,248,29520,1259,1258,-0.00079491255961849916,7,2018-12-16 00:00:00.000,2018-12-21 00:00:00.000
2018-12-18 00:00:00.000,"Carcass",72,"512",2018,247,29520,1259,1258,-0.00079491255961849916,7,2018-12-16 00:00:00.000,2018-12-21 00:00:00.000
2018-12-17 00:00:00.000,"Carcass",71.96,"511",2018,246,29520,1259,1258,-0.00079491255961849916,7,2018-12-16 00:00:00.000,2018-12-21 00:00:00.000
2018-12-14 00:00:00.000,"Carcass",71.8,"505",2018,245,29520,1259,1258,-0.00079491255961849916,7,2018-12-09 00:00:00.000,2018-12-14 00:00:00.000
2018-12-13 00:00:00.000,"Carcass",73.17,"504",2018,244,29520,1259,1258,-0.00079491255961849916,7,2018-12-09 00:00:00.000,2018-12-14 00:00:00.000
2018-12-12 00:00:00.000,"Carcass",72.44,"503",2018,243,29520,1259,1258,-0.00079491255961849916,7,2018-12-09 00:00:00.000,2018-12-14 00:00:00.000
2018-12-11 00:00:00.000,"Carcass",73.33,"502",2018,242,29520,1259,1258,-0.00079491255961849916,7,2018-12-09 00:00:00.000,2018-12-14 00:00:00.000
2018-12-10 00:00:00.000,"Carcass",72.65,"501",2018,241,29520,1259,1258,-0.00079491255961849916,7,2018-12-09 00:00:00.000,2018-12-14 00:00:00.000
2018-12-07 00:00:00.000,"Carcass",73.63,"495",2018,240,29520,1259,1258,-0.00079491255961849916,7,2018-12-02 00:00:00.000,2018-12-07 00:00:00.000
2018-12-06 00:00:00.000,"Carcass",72.12,"494",2018,239,29520,1259,1258,-0.00079491255961849916,7,2018-12-02 00:00:00.000,2018-12-07 00:00:00.000
2018-12-05 00:00:00.000,"Carcass",71.7,"493",2018,238,29520,1259,1258,-0.00079491255961849916,7,2018-12-02 00:00:00.000,2018-12-07 00:00:00.000
2018-12-04 00:00:00.000,"Carcass",70.88,"492",2018,237,29520,1259,1258,-0.00079491255961849916,7,2018-12-02 00:00:00.000,2018-12-07 00:00:00.000
2018-12-03 00:00:00.000,"Carcass",70.65,"491",2018,236,29520,1259,1258,-0.00079491255961849916,7,2018-12-02 00:00:00.000,2018-12-07 00:00:00.000
2018-11-30 00:00:00.000,"Carcass",69.12,"485",2018,235,29520,1259,1258,-0.00079491255961849916,7,2018-11-25 00:00:00.000,2018-11-30 00:00:00.000
2018-11-29 00:00:00.000,"Carcass",68.44,"484",2018,234,29520,1259,1258,-0.00079491255961849916,7,2018-11-25 00:00:00.000,2018-11-30 00:00:00.000
2018-11-28 00:00:00.000,"Carcass",67.74,"483",2018,233,29520,1259,1258,-0.00079491255961849916,7,2018-11-25 00:00:00.000,2018-11-30 00:00:00.000
2018-11-27 00:00:00.000,"Carcass",68.27,"482",2018,232,29520,1259,1258,-0.00079491255961849916,7,2018-11-25 00:00:00.000,2018-11-30 00:00:00.000
2018-11-26 00:00:00.000,"Carcass",68.22,"481",2018,231,29520,1259,1258,-0.00079491255961849916,7,2018-11-25 00:00:00.000,2018-11-30 00:00:00.000
2018-11-23 00:00:00.000,"Carcass",66.93,"475",2018,230,29520,1259,1258,-0.00079491255961849916,7,2018-11-18 00:00:00.000,2018-11-23 00:00:00.000
2018-11-21 00:00:00.000,"Carcass",66.97,"473",2018,229,29520,1259,1258,-0.00079491255961849916,7,2018-11-18 00:00:00.000,2018-11-23 00:00:00.000
2018-11-20 00:00:00.000,"Carcass",65.72,"472",2018,228,29520,1259,1258,-0.00079491255961849916,7,2018-11-18 00:00:00.000,2018-11-23 00:00:00.000
2018-11-19 00:00:00.000,"Carcass",68.81,"471",2018,227,29520,1259,1258,-0.00079491255961849916,7,2018-11-18 00:00:00.000,2018-11-23 00:00:00.000
2018-11-16 00:00:00.000,"Carcass",68.18,"465",2018,226,29520,1259,1258,-0.00079491255961849916,7,2018-11-11 00:00:00.000,2018-11-16 00:00:00.000
2018-11-15 00:00:00.000,"Carcass",68.67,"464",2018,225,29520,1259,1258,-0.00079491255961849916,7,2018-11-11 00:00:00.000,2018-11-16 00:00:00.000
2018-11-14 00:00:00.000,"Carcass",69.02,"463",2018,224,29520,1259,1258,-0.00079491255961849916,7,2018-11-11 00:00:00.000,2018-11-16 00:00:00.000
2018-11-13 00:00:00.000,"Carcass",70.69,"462",2018,223,29520,1259,1258,-0.00079491255961849916,7,2018-11-11 00:00:00.000,2018-11-16 00:00:00.000
2018-11-12 00:00:00.000,"Carcass",70.83,"461",2018,222,29520,1259,1258,-0.00079491255961849916,7,2018-11-11 00:00:00.000,2018-11-16 00:00:00.000
2018-11-09 00:00:00.000,"Carcass",70.27,"455",2018,221,29520,1259,1258,-0.00079491255961849916,7,2018-11-04 00:00:00.000,2018-11-09 00:00:00.000
2018-11-08 00:00:00.000,"Carcass",71.57,"454",2018,220,29520,1259,1258,-0.00079491255961849916,7,2018-11-04 00:00:00.000,2018-11-09 00:00:00.000
2018-11-07 00:00:00.000,"Carcass",72.75,"453",2018,219,29520,1259,1258,-0.00079491255961849916,7,2018-11-04 00:00:00.000,2018-11-09 00:00:00.000
2018-11-06 00:00:00.000,"Carcass",74.08,"452",2018,218,29520,1259,1258,-0.00079491255961849916,7,2018-11-04 00:00:00.000,2018-11-09 00:00:00.000
2018-11-05 00:00:00.000,"Carcass",74.86,"451",2018,217,29520,1259,1258,-0.00079491255961849916,7,2018-11-04 00:00:00.000,2018-11-09 00:00:00.000
2018-11-02 00:00:00.000,"Carcass",75.07,"445",2018,216,29520,1259,1258,-0.00079491255961849916,7,2018-10-28 00:00:00.000,2018-11-02 00:00:00.000
2018-11-01 00:00:00.000,"Carcass",75.39,"444",2018,215,29520,1259,1258,-0.00079491255961849916,7,2018-10-28 00:00:00.000,2018-11-02 00:00:00.000
2018-10-31 00:00:00.000,"Carcass",76.05,"443",2018,214,29520,1258,1258,0,7,2018-10-28 00:00:00.000,2018-11-02 00:00:00.000
2018-10-30 00:00:00.000,"Carcass",77.67,"442",2018,213,29520,1246,1258,0.0095389507154213238,7,2018-10-28 00:00:00.000,2018-11-02 00:00:00.000
2018-10-29 00:00:00.000,"Carcass",77.52,"441",2018,212,29520,1250,1258,0.0063593004769475492,7,2018-10-28 00:00:00.000,2018-11-02 00:00:00.000
2018-10-26 00:00:00.000,"Carcass",76.59,"435",2018,211,29520,1257,1258,0.00079491255961838814,7,2018-10-21 00:00:00.000,2018-10-26 00:00:00.000
2018-10-25 00:00:00.000,"Carcass",77.17,"434",2018,210,29520,1254,1258,0.0031796502384737746,7,2018-10-21 00:00:00.000,2018-10-26 00:00:00.000
2018-10-24 00:00:00.000,"Carcass",77.54,"433",2018,209,29520,1250,1258,0.0063593004769475492,7,2018-10-21 00:00:00.000,2018-10-26 00:00:00.000
2018-10-23 00:00:00.000,"Carcass",77.86,"432",2018,208,29520,1245,1258,0.010333863275039712,7,2018-10-21 00:00:00.000,2018-10-26 00:00:00.000
2018-10-22 00:00:00.000,"Carcass",78.39,"431",2018,207,29520,1238,1258,0.015898251192368873,7,2018-10-21 00:00:00.000,2018-10-26 00:00:00.000
2018-10-19 00:00:00.000,"Carcass",78.42,"425",2018,206,29520,1237,1258,0.016693163751987261,7,2018-10-14 00:00:00.000,2018-10-19 00:00:00.000
2018-10-18 00:00:00.000,"Carcass",78.12,"424",2018,205,29520,1243,1258,0.0119236883942766,7,2018-10-14 00:00:00.000,2018-10-19 00:00:00.000
2018-10-17 00:00:00.000,"Carcass",78.52,"423",2018,204,29520,1236,1258,0.01748807631160576,7,2018-10-14 00:00:00.000,2018-10-19 00:00:00.000
2018-10-16 00:00:00.000,"Carcass",80.87,"422",2018,203,29520,1199,1258,0.04689984101748812,7,2018-10-14 00:00:00.000,2018-10-19 00:00:00.000
2018-10-15 00:00:00.000,"Carcass",81.5,"421",2018,202,29520,1182,1258,0.060413354531001606,7,2018-10-14 00:00:00.000,2018-10-19 00:00:00.000
2018-10-12 00:00:00.000,"Carcass",80.04,"415",2018,201,29520,1217,1258,0.032591414944356134,7,2018-10-07 00:00:00.000,2018-10-12 00:00:00.000
2018-10-11 00:00:00.000,"Carcass",78.61,"414",2018,200,29520,1235,1258,0.018282988871224148,7,2018-10-07 00:00:00.000,2018-10-12 00:00:00.000
2018-10-10 00:00:00.000,"Carcass",79.2,"413",2018,199,29520,1225,1258,0.026232114467408585,7,2018-10-07 00:00:00.000,2018-10-12 00:00:00.000
2018-10-09 00:00:00.000,"Carcass",79.06,"412",2018,198,29520,1228,1258,0.023847376788553309,7,2018-10-07 00:00:00.000,2018-10-12 00:00:00.000
2018-10-08 00:00:00.000,"Carcass",78.93,"411",2018,197,29520,1230,1258,0.022257551669316422,7,2018-10-07 00:00:00.000,2018-10-12 00:00:00.000
2018-10-05 00:00:00.000,"Carcass",79.56,"405",2018,196,29520,1222,1258,0.02861685214626386,7,2018-09-30 00:00:00.000,2018-10-05 00:00:00.000
2018-10-04 00:00:00.000,"Carcass",79.91,"404",2018,195,29520,1219,1258,0.031001589825119247,7,2018-09-30 00:00:00.000,2018-10-05 00:00:00.000
2018-10-03 00:00:00.000,"Carcass",80.37,"403",2018,194,29520,1207,1258,0.040540540540540571,7,2018-09-30 00:00:00.000,2018-10-05 00:00:00.000
2018-10-02 00:00:00.000,"Carcass",80.48,"402",2018,193,29520,1203,1258,0.043720190779014345,7,2018-09-30 00:00:00.000,2018-10-05 00:00:00.000
2018-10-01 00:00:00.000,"Carcass",81.05,"401",2018,192,29520,1192,1258,0.05246422893481717,7,2018-09-30 00:00:00.000,2018-10-05 00:00:00.000
2018-09-28 00:00:00.000,"Carcass",80.08,"395",2018,191,29520,1214,1258,0.034976152623211409,7,2018-09-23 00:00:00.000,2018-09-28 00:00:00.000
2018-09-27 00:00:00.000,"Carcass",80.51,"394",2018,190,29520,1203,1258,0.043720190779014345,7,2018-09-23 00:00:00.000,2018-09-28 00:00:00.000
2018-09-26 00:00:00.000,"Carcass",80.87,"393",2018,189,29520,1199,1258,0.04689984101748812,7,2018-09-23 00:00:00.000,2018-09-28 00:00:00.000
2018-09-25 00:00:00.000,"Carcass",80.45,"392",2018,188,29520,1205,1258,0.042130365659777458,7,2018-09-23 00:00:00.000,2018-09-28 00:00:00.000
2018-09-24 00:00:00.000,"Carcass",80.02,"391",2018,187,29520,1217,1258,0.032591414944356134,7,2018-09-23 00:00:00.000,2018-09-28 00:00:00.000
2018-09-21 00:00:00.000,"Carcass",79.18,"385",2018,186,29520,1226,1258,0.025437201907790197,7,2018-09-16 00:00:00.000,2018-09-21 00:00:00.000
2018-09-20 00:00:00.000,"Carcass",78.95,"384",2018,185,29520,1229,1258,0.02305246422893481,7,2018-09-16 00:00:00.000,2018-09-21 00:00:00.000
2018-09-19 00:00:00.000,"Carcass",78.39,"383",2018,184,29520,1238,1258,0.015898251192368873,7,2018-09-16 00:00:00.000,2018-09-21 00:00:00.000
2018-09-18 00:00:00.000,"Carcass",77.57,"382",2018,183,29520,1249,1258,0.0071542130365659373,7,2018-09-16 00:00:00.000,2018-09-21 00:00:00.000
2018-09-17 00:00:00.000,"Carcass",76.02,"381",2018,182,29520,1258,1258,0,7,2018-09-16 00:00:00.000,2018-09-21 00:00:00.000
2018-09-14 00:00:00.000,"Carcass",74.53,"375",2018,181,29520,1259,1258,-0.00079491255961849916,7,2018-09-09 00:00:00.000,2018-09-14 00:00:00.000
2018-09-13 00:00:00.000,"Carcass",71.05,"374",2018,180,29520,1259,1258,-0.00079491255961849916,7,2018-09-09 00:00:00.000,2018-09-14 00:00:00.000
2018-09-12 00:00:00.000,"Carcass",70.86,"373",2018,179,29520,1259,1258,-0.00079491255961849916,7,2018-09-09 00:00:00.000,2018-09-14 00:00:00.000
2018-09-11 00:00:00.000,"Carcass",69.24,"372",2018,178,29520,1259,1258,-0.00079491255961849916,7,2018-09-09 00:00:00.000,2018-09-14 00:00:00.000
2018-09-10 00:00:00.000,"Carcass",67.85,"371",2018,177,29520,1259,1258,-0.00079491255961849916,7,2018-09-09 00:00:00.000,2018-09-14 00:00:00.000
2018-09-07 00:00:00.000,"Carcass",68.56,"365",2018,176,29520,1259,1258,-0.00079491255961849916,7,2018-09-02 00:00:00.000,2018-09-07 00:00:00.000
2018-09-06 00:00:00.000,"Carcass",67.77,"364",2018,175,29520,1259,1258,-0.00079491255961849916,7,2018-09-02 00:00:00.000,2018-09-07 00:00:00.000
2018-09-05 00:00:00.000,"Carcass",67.95,"363",2018,174,29520,1259,1258,-0.00079491255961849916,7,2018-09-02 00:00:00.000,2018-09-07 00:00:00.000
2018-09-04 00:00:00.000,"Carcass",68.6,"362",2018,173,29520,1259,1258,-0.00079491255961849916,7,2018-09-02 00:00:00.000,2018-09-07 00:00:00.000
2018-08-31 00:00:00.000,"Carcass",67.21,"355",2018,172,29520,1259,1258,-0.00079491255961849916,7,2018-08-26 00:00:00.000,2018-08-31 00:00:00.000
2018-08-30 00:00:00.000,"Carcass",66.75,"354",2018,171,29520,1259,1258,-0.00079491255961849916,7,2018-08-26 00:00:00.000,2018-08-31 00:00:00.000
2018-08-29 00:00:00.000,"Carcass",64.68,"353",2018,170,29520,1259,1258,-0.00079491255961849916,7,2018-08-26 00:00:00.000,2018-08-31 00:00:00.000
2018-08-28 00:00:00.000,"Carcass",64.9,"352",2018,169,29520,1259,1258,-0.00079491255961849916,7,2018-08-26 00:00:00.000,2018-08-31 00:00:00.000
2018-08-27 00:00:00.000,"Carcass",64.99,"351",2018,168,29520,1259,1258,-0.00079491255961849916,7,2018-08-26 00:00:00.000,2018-08-31 00:00:00.000
2018-08-24 00:00:00.000,"Carcass",64.18,"345",2018,167,29520,1259,1258,-0.00079491255961849916,7,2018-08-19 00:00:00.000,2018-08-24 00:00:00.000
2018-08-23 00:00:00.000,"Carcass",64.85,"344",2018,166,29520,1259,1258,-0.00079491255961849916,7,2018-08-19 00:00:00.000,2018-08-24 00:00:00.000
2018-08-22 00:00:00.000,"Carcass",65.9,"343",2018,165,29520,1259,1258,-0.00079491255961849916,7,2018-08-19 00:00:00.000,2018-08-24 00:00:00.000
2018-08-21 00:00:00.000,"Carcass",66.19,"342",2018,164,29520,1259,1258,-0.00079491255961849916,7,2018-08-19 00:00:00.000,2018-08-24 00:00:00.000
2018-08-20 00:00:00.000,"Carcass",67.18,"341",2018,163,29520,1259,1258,-0.00079491255961849916,7,2018-08-19 00:00:00.000,2018-08-24 00:00:00.000
2018-08-17 00:00:00.000,"Carcass",66.77,"335",2018,162,29520,1259,1258,-0.00079491255961849916,7,2018-08-12 00:00:00.000,2018-08-17 00:00:00.000
2018-08-16 00:00:00.000,"Carcass",67.63,"334",2018,161,29520,1259,1258,-0.00079491255961849916,7,2018-08-12 00:00:00.000,2018-08-17 00:00:00.000
2018-08-15 00:00:00.000,"Carcass",68.49,"333",2018,160,29520,1259,1258,-0.00079491255961849916,7,2018-08-12 00:00:00.000,2018-08-17 00:00:00.000
2018-08-14 00:00:00.000,"Carcass",69.74,"332",2018,159,29520,1259,1258,-0.00079491255961849916,7,2018-08-12 00:00:00.000,2018-08-17 00:00:00.000
2018-08-13 00:00:00.000,"Carcass",71.01,"331",2018,158,29520,1259,1258,-0.00079491255961849916,7,2018-08-12 00:00:00.000,2018-08-17 00:00:00.000
2018-08-10 00:00:00.000,"Carcass",71.07,"325",2018,157,29520,1259,1258,-0.00079491255961849916,7,2018-08-05 00:00:00.000,2018-08-10 00:00:00.000
2018-08-09 00:00:00.000,"Carcass",71.45,"324",2018,156,29520,1259,1258,-0.00079491255961849916,7,2018-08-05 00:00:00.000,2018-08-10 00:00:00.000
2018-08-08 00:00:00.000,"Carcass",70.97,"323",2018,155,29520,1259,1258,-0.00079491255961849916,7,2018-08-05 00:00:00.000,2018-08-10 00:00:00.000
2018-08-07 00:00:00.000,"Carcass",72.05,"322",2018,154,29520,1259,1258,-0.00079491255961849916,7,2018-08-05 00:00:00.000,2018-08-10 00:00:00.000
2018-08-06 00:00:00.000,"Carcass",72.81,"321",2018,153,29520,1259,1258,-0.00079491255961849916,7,2018-08-05 00:00:00.000,2018-08-10 00:00:00.000
2018-08-03 00:00:00.000,"Carcass",71.68,"315",2018,152,29520,1259,1258,-0.00079491255961849916,7,2018-07-29 00:00:00.000,2018-08-03 00:00:00.000
2018-08-02 00:00:00.000,"Carcass",73.24,"314",2018,151,29520,1259,1258,-0.00079491255961849916,7,2018-07-29 00:00:00.000,2018-08-03 00:00:00.000
2018-08-01 00:00:00.000,"Carcass",73.87,"313",2018,150,29520,1259,1258,-0.00079491255961849916,7,2018-07-29 00:00:00.000,2018-08-03 00:00:00.000
2018-07-31 00:00:00.000,"Carcass",74.05,"312",2018,149,29520,1259,1258,-0.00079491255961849916,7,2018-07-29 00:00:00.000,2018-08-03 00:00:00.000
2018-07-30 00:00:00.000,"Carcass",74.54,"311",2018,148,29520,1259,1258,-0.00079491255961849916,7,2018-07-29 00:00:00.000,2018-08-03 00:00:00.000
2018-07-27 00:00:00.000,"Carcass",76.97,"305",2018,147,29520,1255,1258,0.0023847376788552754,7,2018-07-22 00:00:00.000,2018-07-27 00:00:00.000
2018-07-26 00:00:00.000,"Carcass",75.65,"304",2018,146,29520,1259,1258,-0.00079491255961849916,7,2018-07-22 00:00:00.000,2018-07-27 00:00:00.000
2018-07-25 00:00:00.000,"Carcass",78.67,"303",2018,145,29520,1235,1258,0.018282988871224148,7,2018-07-22 00:00:00.000,2018-07-27 00:00:00.000
2018-07-24 00:00:00.000,"Carcass",78.42,"302",2018,144,29520,1237,1258,0.016693163751987261,7,2018-07-22 00:00:00.000,2018-07-27 00:00:00.000
2018-07-23 00:00:00.000,"Carcass",80.07,"301",2018,143,29520,1214,1258,0.034976152623211409,7,2018-07-22 00:00:00.000,2018-07-27 00:00:00.000
2018-07-20 00:00:00.000,"Carcass",80.86,"295",2018,142,29520,1200,1258,0.046104928457869621,7,2018-07-15 00:00:00.000,2018-07-20 00:00:00.000
2018-07-19 00:00:00.000,"Carcass",82.69,"294",2018,141,29520,1158,1258,0.079491255961844143,7,2018-07-15 00:00:00.000,2018-07-20 00:00:00.000
2018-07-18 00:00:00.000,"Carcass",82.35,"293",2018,140,29520,1163,1258,0.07551669316375198,7,2018-07-15 00:00:00.000,2018-07-20 00:00:00.000
2018-07-17 00:00:00.000,"Carcass",84.2,"292",2018,139,29520,1126,1258,0.10492845786963434,7,2018-07-15 00:00:00.000,2018-07-20 00:00:00.000
2018-07-16 00:00:00.000,"Carcass",83.37,"291",2018,138,29520,1148,1258,0.087440381558028579,7,2018-07-15 00:00:00.000,2018-07-20 00:00:00.000
2018-07-13 00:00:00.000,"Carcass",83.82,"285",2018,137,29520,1137,1258,0.096184419713831515,7,2018-07-08 00:00:00.000,2018-07-13 00:00:00.000
2018-07-12 00:00:00.000,"Carcass",83.51,"284",2018,136,29520,1143,1258,0.091414944356120853,7,2018-07-08 00:00:00.000,2018-07-13 00:00:00.000
2018-07-11 00:00:00.000,"Carcass",83.6,"283",2018,135,29520,1141,1258,0.09300476947535774,7,2018-07-08 00:00:00.000,2018-07-13 00:00:00.000
2018-07-10 00:00:00.000,"Carcass",84.1,"282",2018,134,29520,1129,1258,0.10254372019077906,7,2018-07-08 00:00:00.000,2018-07-13 00:00:00.000
2018-07-09 00:00:00.000,"Carcass",85.39,"281",2018,133,29520,1089,1258,0.1343402225755167,7,2018-07-08 00:00:00.000,2018-07-13 00:00:00.000
2018-07-06 00:00:00.000,"Carcass",85.52,"275",2018,132,29520,1086,1258,0.13672496025437197,7,2018-07-01 00:00:00.000,2018-07-06 00:00:00.000
2018-07-05 00:00:00.000,"Carcass",86.29,"274",2018,131,29520,1061,1258,0.15659777424483312,7,2018-07-01 00:00:00.000,2018-07-06 00:00:00.000
2018-07-03 00:00:00.000,"Carcass",85.8,"272",2018,130,29520,1078,1258,0.14308426073131952,7,2018-07-01 00:00:00.000,2018-07-06 00:00:00.000
2018-07-02 00:00:00.000,"Carcass",86.65,"271",2018,129,29520,1048,1258,0.16693163751987283,7,2018-07-01 00:00:00.000,2018-07-06 00:00:00.000
2018-06-29 00:00:00.000,"Carcass",87.38,"265",2018,128,29520,1030,1258,0.18124006359300482,7,2018-06-24 00:00:00.000,2018-06-29 00:00:00.000
2018-06-28 00:00:00.000,"Carcass",87.59,"264",2018,127,29520,1026,1258,0.18441971383147848,7,2018-06-24 00:00:00.000,2018-06-29 00:00:00.000
2018-06-27 00:00:00.000,"Carcass",87.66,"263",2018,126,29520,1022,1258,0.18759936406995226,7,2018-06-24 00:00:00.000,2018-06-29 00:00:00.000
2018-06-26 00:00:00.000,"Carcass",87.41,"262",2018,125,29520,1029,1258,0.18203497615262321,7,2018-06-24 00:00:00.000,2018-06-29 00:00:00.000
2018-06-25 00:00:00.000,"Carcass",86.44,"261",2018,124,29520,1056,1258,0.16057233704292528,7,2018-06-24 00:00:00.000,2018-06-29 00:00:00.000
2018-06-22 00:00:00.000,"Carcass",85.64,"255",2018,123,29520,1084,1258,0.13831478537360886,7,2018-06-17 00:00:00.000,2018-06-22 00:00:00.000
2018-06-21 00:00:00.000,"Carcass",85.04,"254",2018,122,29520,1096,1258,0.12877583465818765,7,2018-06-17 00:00:00.000,2018-06-22 00:00:00.000
2018-06-20 00:00:00.000,"Carcass",84.88,"253",2018,121,29520,1103,1258,0.12321144674085849,7,2018-06-17 00:00:00.000,2018-06-22 00:00:00.000
2018-06-19 00:00:00.000,"Carcass",84.71,"252",2018,120,29520,1108,1258,0.11923688394276633,7,2018-06-17 00:00:00.000,2018-06-22 00:00:00.000
2018-06-18 00:00:00.000,"Carcass",84.41,"251",2018,119,29520,1119,1258,0.11049284578696339,7,2018-06-17 00:00:00.000,2018-06-22 00:00:00.000
2018-06-15 00:00:00.000,"Carcass",84.09,"245",2018,118,29520,1129,1258,0.10254372019077906,7,2018-06-10 00:00:00.000,2018-06-15 00:00:00.000
2018-06-14 00:00:00.000,"Carcass",82.4,"244",2018,117,29520,1162,1258,0.076311605723370479,7,2018-06-10 00:00:00.000,2018-06-15 00:00:00.000
2018-06-13 00:00:00.000,"Carcass",81.69,"243",2018,116,29520,1177,1258,0.064387917329093769,7,2018-06-10 00:00:00.000,2018-06-15 00:00:00.000
2018-06-12 00:00:00.000,"Carcass",81.3,"242",2018,115,29520,1187,1258,0.056438791732909332,7,2018-06-10 00:00:00.000,2018-06-15 00:00:00.000
2018-06-11 00:00:00.000,"Carcass",80.44,"241",2018,114,29520,1205,1258,0.042130365659777458,7,2018-06-10 00:00:00.000,2018-06-15 00:00:00.000
2018-06-08 00:00:00.000,"Carcass",79.47,"235",2018,113,29520,1222,1258,0.02861685214626386,7,2018-06-03 00:00:00.000,2018-06-08 00:00:00.000
2018-06-07 00:00:00.000,"Carcass",79.03,"234",2018,112,29520,1228,1258,0.023847376788553309,7,2018-06-03 00:00:00.000,2018-06-08 00:00:00.000
2018-06-06 00:00:00.000,"Carcass",78.24,"233",2018,111,29520,1241,1258,0.013513513513513487,7,2018-06-03 00:00:00.000,2018-06-08 00:00:00.000
2018-06-05 00:00:00.000,"Carcass",78.53,"232",2018,110,29520,1236,1258,0.01748807631160576,7,2018-06-03 00:00:00.000,2018-06-08 00:00:00.000
2018-06-04 00:00:00.000,"Carcass",77.16,"231",2018,109,29520,1254,1258,0.0031796502384737746,7,2018-06-03 00:00:00.000,2018-06-08 00:00:00.000
2018-06-01 00:00:00.000,"Carcass",76.32,"225",2018,108,29520,1258,1258,0,7,2018-05-27 00:00:00.000,2018-06-01 00:00:00.000
2018-05-31 00:00:00.000,"Carcass",78.22,"224",2018,107,29520,1241,1258,0.013513513513513487,7,2018-05-27 00:00:00.000,2018-06-01 00:00:00.000
2018-05-30 00:00:00.000,"Carcass",76.05,"223",2018,106,29520,1258,1258,0,7,2018-05-27 00:00:00.000,2018-06-01 00:00:00.000
2018-05-29 00:00:00.000,"Carcass",76.34,"222",2018,105,29520,1258,1258,0,7,2018-05-27 00:00:00.000,2018-06-01 00:00:00.000
2018-05-25 00:00:00.000,"Carcass",75.6,"215",2018,104,29520,1259,1258,-0.00079491255961849916,7,2018-05-20 00:00:00.000,2018-05-25 00:00:00.000
2018-05-24 00:00:00.000,"Carcass",74.11,"214",2018,103,29520,1259,1258,-0.00079491255961849916,7,2018-05-20 00:00:00.000,2018-05-25 00:00:00.000
2018-05-23 00:00:00.000,"Carcass",74.81,"213",2018,102,29520,1259,1258,-0.00079491255961849916,7,2018-05-20 00:00:00.000,2018-05-25 00:00:00.000
